matchup_name,total_games,a_wins,b_wins,draws,a_wins_as_p1,a_wins_as_p2,b_wins_as_p1,b_wins_as_p2,draws_p1_was_a,draws_p1_was_b,a_winrate,b_winrate,draw_rate,wallclock_s,config_a,config_b
dt_baseline_pruned_vs_mcts_20k,200,73,127,0,70,3,97,30,0,0,0.365,0.635,0.0,0.0,"{""tree_pickle"": ""data/id3_tree_baseline_pruned.pkl"", ""type"": ""dt""}","{""exploration_weight"": 2.0, ""iterations"": 20000, ""num_children_to_expand"": 1, ""rollout_depth_limit"": 80, ""type"": ""mcts"", ""uct_variant"": ""ucb1""}"
